datetime,CH4,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2024-01-01 00:00:00,179295.5376,47.29718484,4.9328767488,39.17181625366211,5.030737768,3.7793826,0.02256102834535696,0.14075567484119422,0.020591260281974,0.5123904761019666,0.5287570330501524,0.7943138926142486,1.062319278748155,1.3492827724387502
2024-01-01 00:15:00,9373.493778168684,1.9919863898653514,0.5308342844301076,1.3106574158777418,0.469024037808643,0.798289840326811,1.04,4.4,0.48,0.5102979521808804,0.5243700983084371,0.7874642849044012,1.061814013846116,1.3839566467198314
2024-01-01 00:20:00,9615.871557108576,1.552758111078144,0.40305783697147685,1.105699877941323,0.4624007988646099,0.8725189570837072,1.04,4.4,0.48,0.5102979521808804,0.5243700983084371,0.7874642849044012,1.061814013846116,1.3839566467198314
2024-01-01 00:25:00,9454.283371157435,1.7710891546181518,0.43974978534056675,1.2497493925745156,0.49244101043759625,0.8923351249899644,1.04,4.4,0.48,0.5102979521808804,0.5243700983084371,0.7874642849044012,1.061814013846116,1.3839566467198314
2024-01-01 00:30:00,8868.67835281064,3.1213724242300374,0.7184733984303835,2.110282059516025,0.568421561341963,0.8006794050806852,0.02256102834535696,0.13596823158370483,0.023259406699226014,0.5130545779934138,0.5307391072834184,0.7951075398963338,1.062319278748155,1.3500370365289984
2024-01-01 00:35:00,8969.627555880805,4.359858629316308,1.0880106573314572,2.7562336174030397,0.7790478072866818,0.7294373178465988,1.04,4.4,0.48,0.5130545779934138,0.5307391072834184,0.7951075398963338,1.062319278748155,1.3500370365289984
2024-01-01 00:40:00,9191.744796779198,2.2444368193595055,0.7566045022154871,1.2038718997765174,0.5967263826057265,0.7575020617008248,1.04,4.4,0.48,0.5130545779934138,0.5307391072834184,0.7951075398963338,1.062319278748155,1.3500370365289984
2024-01-01 00:45:00,10060.331407297508,1.1493942390421583,0.4231699416148909,0.7159326488045117,0.48231157733894126,1.0473488302994858,1.04,4.4,0.48,0.5220153254455275,0.5550504481576427,0.8387939913947882,1.1066508030991529,1.4126089338525365
2024-01-01 00:50:00,9757.281399927646,1.0050283060515213,0.30756932613786997,0.7792050415724879,0.4427475802028733,0.992007330681019,1.04,4.4,0.48,0.5220153254455275,0.5550504481576427,0.8387939913947882,1.1066508030991529,1.4126089338525365
2024-01-01 00:55:00,9817.88909254002,1.0016098094852768,0.282232001832642,0.833944595411503,0.4203781782962121,1.0431153316677404,1.04,4.4,0.48,0.5220153254455275,0.5550504481576427,0.8387939913947882,1.1066508030991529,1.4126089338525365
2024-01-01 01:00:00,9817.89109666665,1.0319802100127222,0.2713909366059994,0.8940265265638639,0.41097542737176834,0.9193220788668577,0.02256102834535696,0.1383618444514238,0.023259406699226014,0.5243700983084371,0.5720874059092719,0.8789940614133863,1.2073327006256396,1.598285331222182
2024-01-01 01:05:00,9838.092814872552,0.9981429432388907,0.4166666666666667,0.8939785841686687,0.41721730319874684,0.9856577423970759,1.04,4.4,0.48,0.5243700983084371,0.5720874059092719,0.8789940614133863,1.2073327006256396,1.598285331222182
2024-01-01 01:10:00,9555.283511728605,0.9251594667133667,0.27137758330343204,0.7940300661990682,0.4078554749933905,0.7752146199604343,1.04,4.4,0.48,0.5243700983084371,0.5720874059092719,0.8789940614133863,1.2073327006256396,1.598285331222182
2024-01-01 01:15:00,9353.308095828526,1.2763567542854886,0.3430093065013,0.9560799891445814,0.4140698827587356,0.5655077692875453,1.04,4.4,0.48,0.5274694303938381,0.5810473302580436,0.8910967624225777,1.2064928512013653,1.5908350008721837
2024-01-01 01:20:00,8868.686364009549,1.11071935705315,0.3464890909619212,0.8001188603830393,0.38652603782726647,0.6257912660776276,1.04,4.4,0.48,0.5274694303938381,0.5810473302580436,0.8910967624225777,1.2064928512013653,1.5908350008721837
2024-01-01 01:25:00,9010.017905139124,1.2477296359098284,0.48867932818680865,0.707493308241294,0.3895163821861115,0.4130034044831842,1.04,4.4,0.48,0.5274694303938381,0.5810473302580436,0.8910967624225777,1.2064928512013653,1.5908350008721837
2024-01-01 01:30:00,8767.747440221781,1.1244999572898313,0.4908458279992949,0.6165543557260693,0.38352991024833016,0.6342981490700587,1.04,4.4,0.48,0.5281098370604357,0.5898889726041673,0.9185990202476814,1.2617964376237554,1.6877369463278336
2024-01-01 01:35:00,9918.910114823673,0.9844191882027242,0.37567978044306277,0.6522337033384428,0.38352249698408947,0.8212364217567651,1.04,4.4,0.48,0.5281098370604357,0.5898889726041673,0.9185990202476814,1.2617964376237554,1.6877369463278336
2024-01-01 01:40:00,9151.364920121108,1.0281618319860186,0.3663027709020013,0.6991302821414324,0.40164340492716827,0.9487205232123538,1.04,4.4,0.48,0.5281098370604357,0.5898889726041673,0.9185990202476814,1.2617964376237554,1.6877369463278336
2024-01-01 01:45:00,9434.100585873104,1.028108760198142,0.297480926402087,0.8213160966020701,0.36030745317300406,0.7324789648000155,1.04,4.4,0.48,0.5265216044950103,0.5841266985851614,0.9002799564579897,1.25360918950046,1.698528775146303
2024-01-01 01:50:00,9333.118688399461,0.96427000941278,0.2723194271704943,0.8274238416165096,0.3688589402806164,0.825829126260731,1.04,4.4,0.48,0.5265216044950103,0.5841266985851614,0.9002799564579897,1.25360918950046,1.698528775146303
2024-01-01 01:55:00,9050.403508543775,0.9377990089687451,0.27332761777869596,0.7998367560816085,0.36885175263209163,0.598945340201258,1.04,4.4,0.48,0.5265216044950103,0.5841266985851614,0.9002799564579897,1.25360918950046,1.698528775146303
2024-01-01 02:00:00,9252.33987520406,0.8858151348355879,0.2845146421877879,0.7237961048783242,0.35468290310284445,0.8150685027767639,0.02353720459187964,0.12161184152869324,0.01929378138157474,0.5287570330501524,0.5941725338653748,0.9262834123528284,1.2737821634800826,1.7176099673674463
2024-01-01 02:05:00,9434.102589511374,0.8761752559150853,0.2857254267344553,0.7126248960810908,0.3519063421287588,0.7998881407363173,1.04,4.4,0.48,0.5287570330501524,0.5941725338653748,0.9262834123528284,1.2737821634800826,1.7176099673674463
2024-01-01 02:10:00,9090.790358145334,0.8665863336273655,0.2894760140137177,0.6961988674837579,0.33839273672741427,0.6941569930958923,1.04,4.4,0.48,0.5287570330501524,0.5941725338653748,0.9262834123528284,1.2737821634800826,1.7176099673674463
2024-01-01 02:15:00,8909.073480009667,0.8760748770395342,0.3059341146665203,0.6723474252197268,0.32802412103856665,0.6032981812509652,1.04,4.4,0.48,0.5225935322982863,0.560817260790001,0.8498118379970945,1.1266592208826944,1.445536578575582
2024-01-01 02:20:00,8808.13121070967,1.0277376151981947,0.3909385024981506,0.6646661968667557,0.34913841948150265,0.6390225034273093,1.04,4.4,0.48,0.5225935322982863,0.560817260790001,0.8498118379970945,1.1266592208826944,1.445536578575582
2024-01-01 02:25:00,9151.372933074828,1.3365551839680758,0.49725545426825657,0.7670247551530562,0.3574393722696443,0.692194620583765,1.04,4.4,0.48,0.5225935322982863,0.560817260790001,0.8498118379970945,1.1266592208826944,1.445536578575582
